N,P,K,temperature,humidity,ph,rainfall,label
17.41489606364807,50.30154577149944,82.33448345835936,35.17519532675617,63.992060858015876,5.5071122903708964,46.414988128323024,mothbeans
78.72869510559873,56.954115171204535,45.01690949856347,26.12262390761036,77.33992905189584,7.105181596663744,190.18870175446276,jute
29.63182297745835,143.7838964364834,205.72608019596316,21.528199171365223,94.05296099606532,7.3884423070431104,122.05782646697344,apple
116.29741989817056,45.81653179092024,49.93710784334739,23.062186611382494,85.08194753615027,7.2221307239172425,76.57653065127501,cotton
25.793624920437935,77.80681242248968,26.816290782989405,23.969427918333075,71.80060855430095,6.135279109006129,23.662806916995606,lentil
103.95204394793916,28.147113225805867,29.097215331293395,24.82210259680986,66.79849036143904,,190.11701204012996,coffee
96.70593151079815,79.64049907613999,61.467400600990594,32.6987616140057,80.72878325877514,5.8257915410975505,115.30031746777196,banana
22.565483450356652,120.63858956641775,211.50427127298607,12.04792907048688,81.6331656621421,5.517143657847324,65.35327444707947,grapes
26.200048638278655,49.27409164537103,27.666203199888653,33.02645941393091,81.26241436566282,6.324448848348352,57.50196761682134,mungbean
46.163621892374785,,43.194814535405136,35.93222260676879,91.07781542178459,6.716098521767625,140.6453626499771,papaya
96.9513326437272,58.759792058407456,62.78027298528329,18.02077895328068,74.86736996822356,5.921344578946233,63.10315532700776,maize
95.65259975238763,29.488336571625513,29.339807693734315,26.07895905137554,58.37910167043806,6.167668669736892,160.47959470628962,coffee
105.62010863823217,12.50081357307201,50.60784177199065,31.934422180978764,85.85059479670775,6.37392707585142,51.16565951809437,watermelon
26.975262191397917,79.15386816030846,28.12941725476273,26.535778669477565,85.53377352698581,5.295893826609423,195.66905532810506,pigeonpeas
35.18871455255301,76.39679776464017,37.67207571883722,34.15261251544071,68.27443347328378,6.6489353185427165,83.99989802857496,blackgram
22.512500911033094,51.07028369973908,20.163866807169782,34.399825937049926,86.27446090107382,6.720355185965468,68.94118503816057,mungbean
58.60211038500248,75.04825987261877,94.42270303604656,19.553013823424397,20.04545239703937,7.71906158361865,97.93009418214976,chickpea
25.965448097226158,63.67616247757001,17.48629420263529,25.449642424988276,87.46479872707762,6.387010848712121,151.99732328088132,pigeonpeas
109.99934151741074,46.92985722626098,42.47739549728442,20.28662872200004,87.77343127529178,5.989699741816906,298.5540169494926,rice
97.48312757900298,32.50811533576069,28.022236341478195,25.783316686796695,64.22264984027593,6.5773003326469,190.75076460995064,coffee
102.98299362369303,28.915793784046674,29.415007168371318,26.14486387796463,59.470940509334376,6.118210609722409,162.4902639059712,coffee
65.5117414371122,56.08933052952066,61.057965081289225,18.872800998349312,71.91593915604285,6.425134268615963,87.11822011511025,maize
23.627444740141442,17.847130582123327,17.613807849471794,13.726154530225303,92.17048313109376,6.45713388087667,116.69705425060445,orange
98.59306453629857,15.33194003904161,50.89108787185391,28.940606090401513,94.92211204007967,6.336700647739295,26.424154137872492,muskmelon
21.658294688496227,137.26103403583264,203.85923348851858,23.67549925853187,95.60306529014998,,123.52736256234728,apple
45.291209569598365,21.505585657192377,53.33931368039249,36.99115463932773,92.24278445891049,6.760141110294152,157.06207193461384,papaya
40.52492282067823,75.06354340464426,30.886459496696673,28.436459257297642,69.05501748541714,6.511467374368711,104.37256047127354,blackgram
106.22098058824433,14.016531465585143,50.94730105478569,30.27728176125997,94.75851033915114,6.055122613922155,40.514286010802124,watermelon
54.98348314631066,71.6709985295671,81.61353993892705,18.76335577135097,16.887122100289194,7.701041757842715,97.85129354321766,chickpea
17.293406284355058,18.53704914187692,12.876297125609103,11.077746844901457,92.80318247354204,7.756829332890343,110.87454922715204,orange
21.90903180887525,18.412388046547036,205.5564064561428,,93.91428858322712,6.620220814805813,100.45037683990493,pomegranate
48.041188088776984,23.09531375325073,53.9558045565667,35.524395522667625,93.11815065629827,6.890003619713175,140.24967499142994,papaya
21.041161753115283,133.23730180006555,201.24836673745017,22.611948860517515,93.90806356292902,5.990662692566795,111.32430639220271,apple
,66.20747791935746,20.139035349754167,19.73131804176571,18.965257351910115,5.62364198418569,124.82824485735938,kidneybeans
27.534705564170935,71.53524719789894,17.07870827163694,20.570355875048794,20.75904739377635,6.802354660424349,118.47858031783788,kidneybeans
96.1467480684343,,50.61289721990097,30.567037351417046,87.45762466324071,6.810765216982254,41.13529023244386,watermelon
79.71335499309146,45.046352336184526,45.673713758229965,32.304391058455636,72.61299225262901,6.4003457048181325,172.0386058522586,jute
22.902752670742366,16.46587391020761,39.26091777105751,28.85728442989548,56.704409796145505,6.214969141436294,91.80236487351658,mango
23.811653206259393,15.516076649722626,214.46663819398756,22.22290645212214,91.42149342205758,6.806712132520949,105.92175837309196,pomegranate
48.16064620768226,73.53863719532673,39.63345566935578,25.918480160800296,76.59973297969778,5.908377279284008,102.7579043809889,blackgram
119.39940272813764,53.6162031223113,42.62373570277671,27.46263986592374,80.48843036659018,7.272634158186577,61.4503392664714,cotton
34.56963733803863,55.86350450113769,15.072860066659185,22.376970527165874,21.795495028596502,,123.58200953121893,kidneybeans
14.954576075289367,12.632835272052358,38.42510797524878,,93.72921385421921,6.922300298986781,165.05901044246212,coconut
80.90848292535442,41.80095721551284,54.447187011929,23.233140611759712,81.61271779033602,6.001044775103363,215.23121027131685,rice
15.88996748587451,80.39507908928479,19.026318269419292,18.895459581997482,65.86639192295317,7.6772599667297055,31.214575726515278,lentil
86.24295516380253,55.78167163276383,64.6945026156116,23.0977858572868,66.01817536980806,6.7428203872581784,95.52663858713389,maize
58.55941216331648,74.8362516282582,85.57315076216582,21.611981781165177,22.375151372977257,6.143700670972469,100.62749754087889,chickpea
101.69726786929292,12.917379598126468,49.38678304710528,31.695087613598506,90.70001844490297,6.355947862702093,24.467470352447275,muskmelon
16.182417303886705,19.26794485591258,13.203657697671906,10.319673431664281,92.31306380865875,7.303341085920266,112.28176469489476,orange
23.48615496290637,18.493964250823996,209.18841617198402,18.940644048887098,94.2297450072644,7.928047547829837,103.05387386999554,pomegranate
41.48141105477413,73.93677684828305,83.18070264091459,18.520268901859193,17.223679278968106,6.881925263596074,109.71625239432329,chickpea
19.38352659198022,67.67361047103466,29.41758586345024,16.04797689143395,70.29010600073568,6.545137181669561,25.282813271629095,lentil
98.12822099620756,,61.08833104079867,19.86945528016385,60.06369212253203,5.545081868141768,65.94766553701056,maize
38.99702759831727,69.97028933786191,28.144008495386988,18.818823324267065,19.280643875571478,6.052516246309516,,kidneybeans
15.59990369374033,15.30223679475719,41.27586384975654,27.217452873929957,97.76576603856414,5.975821403034302,177.89235835259507,coconut
97.154995007445,19.534628467609085,51.62485646720711,36.26396304290629,94.46391411694026,6.146687870181486,25.03721773019666,muskmelon
,12.79786811677252,49.22810215735826,26.27106330432121,92.55164204496751,6.924142810187282,51.84625805599977,watermelon
23.12905347695761,62.62466431343418,85.94032456412667,36.19885121819701,55.2261190682539,4.9235902675636725,55.96295566866301,mothbeans
96.67393630516783,56.430659829646636,62.16258423829183,22.185127187903458,63.009024904905566,6.297829137019102,69.36194723076707,maize
99.38598134470575,57.230721572783985,66.26318691640226,20.865592060456137,70.98427044482982,6.401100878293963,70.81778476127008,maize
23.018018166558903,63.6936645573482,84.50414757052584,34.38287023912544,55.298794431455455,6.053110961576219,42.94078808614522,mothbeans
49.54401266565849,,83.14724775725945,21.40900410774819,20.521627033044272,7.673226082065386,84.3462841304905,chickpea
38.22384485846728,71.04102518831704,27.898283137166796,34.2192132077429,70.25908901022602,6.747150295405369,79.29952701592484,blackgram
78.29858335886942,51.67908635306638,42.1052949756844,25.047302266383223,78.9920515010163,7.4777652314400465,169.4095726130182,jute
53.200046949004516,20.24409191787066,50.586804939579245,33.41566465947544,94.22604748198685,7.215261531071771,142.3993479345016,papaya
20.728603913657665,66.12380593595579,18.244039646963273,23.1620753446907,20.593590740813443,6.130333718548657,109.40521140606756,kidneybeans
104.42969446534022,10.835641563568506,48.07136938902125,35.252578738476714,90.85753369025157,6.187812369005059,24.23807222640671,muskmelon
21.2020909872588,20.916388545797638,16.310900229980103,12.369067556629444,94.7468541429575,6.628769284468844,107.958428128096,orange
42.06375659441922,77.30460101070584,29.36298369122063,31.629277005606188,75.33723040605626,5.833272286056949,66.75433133671663,blackgram
26.202864347045484,71.04686224284566,23.4224029990528,16.693002820194508,73.19399507134328,7.6345444385565555,37.54905829505911,lentil
93.50867432748164,55.68794269146818,56.075932368198885,25.869008307013317,55.47940711055911,6.280686165650842,83.18378573407506,maize
16.723672265642474,63.59536500270146,75.86006501480102,33.65148112695887,55.9652768366653,4.25182662320918,43.583152353384534,mothbeans
15.02871311094813,19.2791372048995,195.2507041935695,23.458753702976203,93.20906612089611,7.374521399331863,104.03179021724726,pomegranate
23.68239128405658,47.193117983833965,82.61880696097268,33.05964418593657,53.64650591738216,3.825759643464659,34.60584882133892,mothbeans
114.91537593748347,19.238043600641664,51.48304962162524,27.7888022445773,94.66648362629763,6.927896593814353,48.0155876053778,watermelon
103.57294006975604,15.006617605754313,48.800825212371684,29.576855795588138,93.49719815898658,6.800955242218799,42.44572801736994,watermelon
26.006393382460317,48.6242993625167,19.478133731282092,32.63187082395244,82.452658431093,6.284774742772245,57.41399429652443,mungbean
94.18103872519474,59.413960487898066,57.862422426443956,25.448684479516334,81.94638707851968,5.966721003727034,204.3803765787229,rice
101.13108174956817,18.88211187929624,49.643011479869365,31.758875419042322,94.57034372116667,6.836740287619854,29.664135533643016,muskmelon
17.102696133049974,79.19362438348254,23.921437552126555,31.41660405363257,84.19852756285164,6.408237780709162,190.9905554092844,pigeonpeas
87.57885436337143,42.59843010670943,49.51409852451867,21.58836544335619,86.69813994682511,5.937151918872331,283.26781960578376,rice
96.05032376717433,,29.879770159171535,27.047034403500632,62.576747085743065,6.414810675114841,164.94260420373686,coffee
21.24362245117227,54.51824869315057,87.41843479416815,32.13742324985657,54.403645464060325,4.370927770123011,43.19559901774934,mothbeans
43.83842322822171,68.50924493158176,91.23976403021089,19.588270263717224,24.132851837019757,6.280110809378981,107.10834457817879,chickpea
111.37885697062018,89.27888596827975,50.15700700745638,25.38693940959321,84.80831786782039,6.1422581371751,111.08272854263443,banana
20.623294944177438,58.06180132608365,87.97823662191674,35.78360470778217,53.30562827477583,4.320472148723466,30.46742100127575,mothbeans
53.5594370509009,75.4618099855863,78.7706046774832,22.771393551496256,24.606262856288325,7.443672664467227,116.71439986502936,chickpea
22.569979167707583,84.37109621805511,20.017586399110062,23.90779286476696,72.19687881064604,7.857056271704478,38.15604105524919,lentil
106.54094957287839,13.99633076740519,51.333973234802535,31.98401595693379,85.22741463439174,6.776694073356685,47.60498227002643,watermelon
18.762726516860837,20.78744799118607,37.94699295307767,28.953749973059644,56.49817337618295,5.390431928588525,98.38749514153828,mango
78.83274009589907,58.908397912128436,46.83884156510388,27.397196762763343,73.07051802353743,6.423173571057227,163.848375354623,jute
51.14622179816561,20.00275665689108,43.57054989597226,34.1710791798361,91.96043588600705,6.995520852122506,147.80517938176826,papaya
15.413214319371843,80.5430549881402,16.74906068352775,23.407780989404323,70.29176219237861,6.122258804720183,36.664900776026485,lentil
45.5961817256502,19.70263862148692,47.56404479640946,36.082606431839274,93.20144781145977,7.371258627600987,155.65965757390182,papaya
96.65692091005444,18.158605931167727,49.04926870866511,30.41484364166699,91.39038876630535,6.962304533575167,47.40717539319769,watermelon
55.53296871777432,81.21039431319595,89.23411641838776,18.616786176868498,19.750224440043606,7.2068119149752174,89.82264155237806,chickpea
26.61841559628933,43.90286338271973,18.975319587084293,27.72933726749799,84.47198964923535,6.525963602779331,53.13822218123974,mungbean
108.60682740484766,14.765942365907726,50.978345085114924,29.34328545818894,92.23175497617015,6.33553717707286,24.59655243494035,muskmelon
,68.25848903073842,16.780160506182675,23.622308584023042,21.57891432685893,5.778961629813564,116.16329421825523,kidneybeans
20.21507435200051,42.45941545264105,17.340125217412645,33.78929032947721,84.24981702221281,6.474931691970382,,mungbean
50.96859688309518,21.889795482561073,49.80235703422126,35.274396624624316,94.83037474420418,6.972738512177088,157.2027301624247,papaya
23.607679530368962,63.666363237390804,22.037001554581753,31.50812265044035,72.56364146365608,6.861188541753808,175.28623497270624,pigeonpeas
19.509247473159945,49.147457504787624,85.4756473873975,30.80230108797138,62.200129961252074,4.68907950188726,49.162666673053124,mothbeans
97.40556952512812,27.962471443697567,28.283617454763892,26.556825640254058,59.86203776905023,6.19766781206172,158.48483019313892,coffee
,53.83108294214837,29.28301088113368,28.138866563132357,84.8615830920162,6.941690365045119,52.283369563824614,mungbean
108.46841956258123,18.568372649654254,51.27907035447524,29.256324432971816,85.48092840346116,6.931169422973749,45.938276737720926,watermelon
,120.28928229203946,200.69167166543247,15.916895474334918,80.2869956291028,5.979090232236053,68.21421474964649,grapes
43.39599947545415,68.90371059637312,76.1589068907626,23.695761138055545,19.028796085076294,7.668241784004216,107.25317890758765,chickpea
113.18677378244169,11.159629001668325,49.22049225237643,28.606561537233866,91.83279708544691,6.787745163103155,54.415306128766304,watermelon
15.339395322892203,18.990944997721634,41.00045093511966,30.73894561540863,51.71909707133016,6.059902807637589,106.03349607631765,mango
21.128056746614277,16.81205874838388,11.262111402691001,10.78283806075731,93.48331799995069,7.033145016444624,114.72202198145231,orange
20.28725381456148,19.62508183106518,15.805044837503944,10.960360453770116,90.9999259209517,6.9483706791339195,101.01008730381702,orange
117.8409781423238,46.02685265029436,51.56034431615085,24.898431612123463,86.4923315524531,6.440594409695518,214.8438989920058,rice
92.68555571290861,59.057987901394895,45.818356762802374,23.605399904622,82.55965090567602,6.436043570048963,216.46078175820182,rice
23.793859209327625,133.6956183688469,199.95487597365928,11.682154753088422,,5.983483087492883,74.48772580503254,grapes
89.04720513535605,59.221988603098154,63.19902602258558,23.397258210443916,64.45567945517996,6.925091641936656,77.13568213774779,maize
19.507375878182874,60.026242892062854,84.29205174386072,31.43815968924371,50.23309831265888,4.334440236409913,57.835437054834415,mothbeans
23.670911447800385,80.0886238845396,20.550746408004905,23.675815246159765,68.73014767077734,6.346617519791832,31.680967108100635,lentil
120.24858876911571,47.76764944453341,41.71939472338176,24.901060332013827,85.80627397625125,6.649181604427299,80.83684383099026,cotton
91.12088426403255,54.060669313977854,52.67539546138526,26.872641632797748,86.20357709658045,5.977505873627733,276.14325631840074,rice
27.42156202625104,132.39827061694137,211.1475177967424,23.589956170494343,93.35530527008792,7.268061102385333,121.31133376906345,apple
20.77390592351643,24.834222587594326,8.946439122896917,12.191522968961019,92.96268824435627,6.615337141902232,100.93906494982942,orange
28.532271752989462,131.91921219882235,196.3510686346534,11.783832681376538,80.45165841514046,6.1093211710126605,69.03520142303317,grapes
21.589080927157376,65.37027295279644,17.074305022411608,31.986335686866795,89.48219237961165,5.0566875411427965,187.02226773890635,pigeonpeas
14.182492578510612,10.057953415650221,39.58670302559481,26.53213187617201,94.42639642474177,6.887206070420527,159.21214050306904,coconut
101.59088030265364,27.273534847511446,30.124590537164497,26.707696285528897,58.34041781190143,6.333665391142534,193.89784926959948,coffee
19.625264515730514,16.575133976840526,13.187554249638431,13.690926731080278,91.00203779098713,6.214373019424396,116.50553123965904,orange
20.300650601351812,20.778133142638463,14.992750118977195,12.554938400562643,90.04069746861971,7.2637153468180236,106.44775879399464,orange
39.16185158321299,66.7120752293116,26.721987591036324,20.26369103436818,,6.264601989814666,125.35950596579644,kidneybeans
118.80151880549901,46.13059336781877,48.6672570740578,27.908916001011583,78.4130886499984,6.231572850542612,62.89543412136072,cotton
106.40810633290222,11.861624672756786,50.89224238829883,25.732431619165112,90.91200011819622,6.436259332401313,43.754298896996104,watermelon
108.79880059224146,82.13655345315948,48.94211386823618,28.22236073955517,78.90883491722148,5.824930011211212,104.88871737361913,banana
105.2852345936724,90.74149645855266,57.22239766623472,29.811485407835097,87.2289855645797,5.5682631055519005,120.72660389293856,banana
106.30030871842673,17.04028768972349,50.24859452646051,34.93519973204876,90.00006584278104,6.05944197328431,26.984624408755554,muskmelon
21.454825098577558,23.11924860057637,9.285622054646305,12.46474698954332,93.86919799705623,6.624810343015769,,orange
28.796631381795635,133.80828343354244,198.43993356732287,11.926276352895544,83.60952090488993,6.906014982009294,71.34321199218203,grapes
37.40190779227544,57.64169998191005,16.610487745297952,30.742972879655515,81.55675197125113,6.886129310002783,72.49299743786719,mungbean
26.39331135254174,60.87920941849142,23.149637643539357,20.99568154184489,20.57496186169709,6.925002655861312,114.26105427469336,kidneybeans
21.82285348990617,122.54666879013294,209.5794401200115,14.219481280139707,,6.664293743139888,71.93721572093172,grapes
113.45217162200952,59.78266005367211,51.119388560568964,25.873488116171995,89.90321664326272,5.641595888568775,244.8245613254351,rice
90.49842063691459,58.736263010675586,,20.8593055268804,88.31112672124907,5.653284316624494,217.9268308157739,rice
51.988112879885215,22.320889064470656,51.27197221253885,33.763023564484854,91.74525734851201,6.892253995825905,154.95999627959924,papaya
23.78314730893858,51.44068163062104,86.43031602690553,30.78162283892268,46.06669283414855,5.7135715440812245,35.13010449708451,mothbeans
39.46645176323881,74.75952329765295,27.99023478978678,28.499992327079728,74.34621437412808,5.848924287521149,88.25405230200172,blackgram
119.46526179697288,54.35520472007287,59.02389320007683,,88.50533679190782,6.137073883991207,212.19216783351126,rice
23.310630030900604,,29.878429780943975,27.354751704017545,89.05617397067488,6.478616559208173,64.43699760375901,mungbean
20.28249466953648,73.55336804908443,18.968614167318925,18.237361250341152,18.43299776589943,5.860373422419462,113.69530843030226,kidneybeans
43.69768308842912,71.44212002134525,36.84005774897741,25.255318371384504,60.14912862847606,7.203283652593497,66.8569617911049,blackgram
22.932462857287057,48.63932113962157,19.260087245037347,26.188275422620258,85.12041933463455,6.365633081012346,62.7161222575717,mungbean
85.59009934437239,43.998164049502165,40.14724539502011,25.50847064251497,86.64850856592032,6.205165378626335,278.0729031021968,rice
19.676571881668757,77.83291357823265,24.218459119428914,15.103981015101406,71.07695509418463,7.469699307969874,35.37460064803151,lentil
96.08880854788815,81.28153834659143,55.515597616830064,27.718514688346346,82.15101383068287,5.764316252330984,103.90249272798691,banana
24.694069781037914,65.96546635716378,21.39366304770085,22.773153157371613,19.955593205882682,6.2509912609919045,149.45459697499513,kidneybeans
91.52622456729847,54.69786324620581,44.04809186251437,24.863586901729487,88.60719068325893,5.632102837301544,261.43797405419195,rice
50.31389220486772,21.56630931628168,40.606380748144964,36.802641040514764,94.78214805208624,6.776139868555529,152.56590965486268,papaya
94.51058254963513,50.02466125023816,60.1633471162575,22.405518058564873,61.66188322021276,6.146990530219674,,maize
30.78875517328779,64.62750794523316,23.57354676760078,18.294444286345637,19.617105825321797,6.3744673930983415,129.25956756524812,kidneybeans
99.42322838414609,88.6615320231556,60.87344890699396,27.393112728416884,79.82338664080173,6.3542407251937725,126.80127447651256,banana
56.96761508122162,69.55322293598428,76.01071977300116,23.2045412368955,18.058002287385673,7.237832762347052,110.3986753480292,chickpea
56.44427092187614,77.96367459334269,90.6351409514789,20.56901918105324,21.37936744246645,7.712458007593215,105.24261771487551,chickpea
23.400843726481327,20.87903308018174,41.52298908595512,34.19711947617327,54.09187838546366,5.403554481396613,90.04517157200016,mango
106.11226040263162,10.076147042225669,48.75494685161286,37.31278045208036,,6.929546858572274,23.10120020303453,muskmelon
104.29025737500136,14.188760096109583,49.96496358604229,34.279834000554295,89.78324385834225,6.514626326213644,53.300231588777024,watermelon
36.28697964349859,72.00460393135772,28.52194858536784,31.62088268257012,77.58007769605439,6.105509716491305,78.31530501656187,blackgram
113.70697390660256,83.03141907606593,54.55190152928212,29.228815069519833,78.9804982415037,6.463657442610793,127.34461615704367,banana
83.88835671622992,48.31530731903601,41.77759247066765,28.206970296060547,77.34127048627656,7.6411533235844065,188.06001284874307,jute
101.69376592614086,28.74140570094606,31.362233276380664,25.386921067703557,64.69168162839942,6.883865223281483,184.14051543247115,coffee
16.907880334457847,15.451857543788691,40.01284822213117,28.411366142057126,97.00187785427212,5.380641997790569,170.76417625358297,coconut
120.08451170085401,46.13208516936072,45.981421221282744,28.04125845300235,,7.491931869419045,63.5667380437457,cotton
24.083456755415963,62.80029348319843,88.58901666591882,30.40473554095238,53.39621122111571,4.133662983313895,33.857655273756095,mothbeans
47.90469307517789,79.94151601259773,82.43086416812723,19.133018522853835,16.95495827396587,6.8200975738299885,99.17668299223564,chickpea
35.126142289419064,46.42801360284953,23.83480935852924,30.157301809587675,88.77427079216389,6.322014931862839,48.427890247603806,mungbean
47.42713584833009,23.8589525954013,48.65381227149479,33.18635043627333,93.52127524164892,7.0066823677531165,157.09043454996032,papaya
24.06902418055531,56.470517234168966,86.5830637172796,29.672912284042294,64.49925404847542,4.265052388110281,51.74208655353876,mothbeans
118.61709584419594,46.85596749075592,45.701006974585496,29.39119617733436,81.1660757236165,7.016125219542915,85.85641835725949,cotton
20.281892909237115,46.689257844104375,17.29219896078311,27.18411333119546,88.7275025843789,6.80320466005085,50.29372959086699,mungbean
99.82142743026712,16.317430362149196,50.19547174423925,28.04449538646784,94.97171814969882,6.814329355800129,24.86471270636682,muskmelon
102.25329315714033,75.39388707197269,48.82826305096752,27.81438609313429,81.93157987798024,5.666871119508425,105.67984919267896,banana
28.052953571950614,134.2888500355693,213.11641904342702,23.826582796568328,92.21887970658824,7.0985742373233265,120.12867080719815,apple
106.25076157309961,40.72325420989392,40.10859668257401,20.361605419100794,86.05925177647728,6.301481810859415,,rice
100.2812117830693,16.165770797461896,49.942770028895055,29.1145060147723,93.92370423954725,6.425858854414248,26.108343195893006,muskmelon
104.87591093500983,57.162506092496464,40.09000249879318,23.602405394814447,86.77287399364397,5.529607289128613,240.1355557553388,rice
29.09538584951187,41.66165549384103,23.68881293841818,29.085166701358546,88.10898752333961,6.540344463926388,71.24691601417769,mungbean
98.4236923292215,16.770987190248167,48.09907328562498,26.6017749166675,94.02608109498803,6.997543148222087,47.313857167421396,watermelon
122.37065338793826,47.73062699688191,42.35027505233831,25.094083480168873,86.80931984422749,6.794331318673456,67.31281589651921,cotton
52.294734883765784,73.34507219717372,86.43683953042219,18.92147867451669,22.397700265661502,6.150034614703085,109.19123068175168,chickpea
100.8721620788314,14.990281417823883,48.65010501208632,34.62379883635919,89.46944315392876,6.352279229626751,40.43794907638871,watermelon
21.93505796722192,59.654642933523746,27.549611196098162,18.87499380441408,18.906794607658842,6.322921088983311,110.75656090391372,kidneybeans
99.53646876737668,15.60213070984709,49.01611090461276,30.713565086274528,86.71722117293231,6.941232556760744,53.30376214610938,watermelon
20.224509177319014,15.687109276653382,36.17621808047235,34.39698841958878,95.91910751691339,6.560136755312448,163.68552212114335,coconut
15.689054956600842,84.84917419550027,18.716691216595418,18.094336860473494,67.49335729190446,6.5350653967330645,31.053227122072933,lentil
23.21493003053854,128.25509702072773,212.2743903981617,8.176448538480393,82.16963103405132,6.520071474353906,66.10415458282522,grapes
23.3848671613018,22.163539613309407,9.486317998370996,13.911709207456362,93.93293132884183,7.145443537268025,103.30461881476252,orange
69.66555634956343,61.384241008613536,61.80390765532252,25.64491799780801,55.09482785823748,6.78005418901355,90.9559543213487,maize
113.74299806391011,58.05306287855234,,25.614181161915155,87.79477540771329,6.142483275995548,277.8996354578129,rice
95.50284353952173,57.892597763001646,56.38264977199332,23.47867016008422,66.61978747496102,6.113709966437195,90.08873779338542,maize
55.597396877446236,73.92145785840452,93.6136897708924,21.673326051563713,15.351759821844198,6.315046682634959,88.23279172052031,chickpea
106.31453140162111,48.37216601580759,55.486428322836865,24.69861989316015,83.33637758328238,6.398366547361536,276.25321470706524,rice
18.902586289471955,53.55627618725883,80.59651836789574,34.85830447623824,61.81888934597559,5.8055509777969325,48.83256287372641,mothbeans
97.116128547254,52.21975094073257,52.692582348365264,22.88267627609899,84.08783109428697,5.717628526696962,258.83062484090084,rice
109.04313990564968,18.165970468911624,51.06019990233181,32.70846584588033,93.88507057262166,6.0841785424804895,50.45787357061155,watermelon
20.764813111666705,10.93424591368277,35.42044143539052,26.92266121586662,94.38716996147969,5.1950097470446535,182.13032504584183,coconut
76.34677509466852,58.63038007374709,62.66298364289419,26.34092452340094,73.65559239313964,6.087237969295995,76.46312297988848,maize
81.18982664729992,60.73136027154179,58.691261693953805,19.18579349602861,57.51327705737072,6.928374573768525,84.10153797931753,maize
29.865447075391046,67.63353504074315,26.940245881373926,23.044943549475033,71.44373528178487,6.557721916476404,39.3029654325663,lentil
45.02466379052552,82.2545362652587,31.519820908312496,26.281622706457107,79.64461659131275,6.853477258978827,,blackgram
66.61245293469165,55.06510948800395,53.20624049964516,25.667398420153187,66.68455720122437,6.60269414127945,74.80164314550129,maize
83.36461338227528,44.87334908111427,56.871767695250824,24.463120903349214,86.49149050134274,6.170203255351355,276.2903019039529,rice
72.87590586402561,56.585212869289826,41.41971893095527,29.702845561121617,82.00502185671733,6.604288851247523,177.3015151507192,jute
18.516266842473524,12.27949314891728,38.07222519710894,29.578648763438068,93.64120008442396,5.322467552808585,166.2978339897586,coconut
16.278823843523163,51.98008451110901,88.96289282301713,30.215584993859302,51.49541257268962,3.56987318001408,34.60565042793597,mothbeans
18.26911657774595,10.594756213332019,33.77875968938941,29.203046998788082,94.95877220358757,7.675850366633789,176.82318044847673,coconut
21.521786052913654,18.9777472114235,211.03650073098763,23.623867823827943,94.78520226866289,7.138389280841269,105.28654448550064,pomegranate
62.7007392074966,51.056142028002206,50.010374883314114,21.92684993724837,70.4924776258446,5.552257525419874,92.61288032329277,maize
57.71410341716726,69.31849580862531,85.6258550963721,22.675619661448806,17.45699742994981,6.4614926105344335,,chickpea
101.7383649889768,17.766628889249425,48.38201652292878,32.403609087054235,87.82459129612704,6.135641768675862,50.172868268554204,watermelon
19.968765904669922,69.08358023404539,17.856292569995244,26.93007536158766,80.83477143326456,5.25775480934095,184.44485039944175,pigeonpeas
114.51355683795803,12.356102345978151,48.805252740155176,31.20875293582259,90.56186583574787,6.225851483781235,50.05547296805863,watermelon
24.83060175069942,82.08294612812786,26.742533309314553,,72.60068770820891,7.406478793812279,20.202751382813993,lentil
109.33124756565485,17.7202515989726,51.902798410945024,28.181764831689605,94.76118607561624,6.391590217604165,28.37992405744867,muskmelon
94.61513852796534,41.343333376955336,44.03958075377563,20.123681466999386,84.53279916500163,6.134540264951797,234.32924623789077,rice
103.21680920005062,30.61058117820304,28.23202081522365,26.384341395044864,60.83101035897102,6.069265208716681,,coffee
25.030421442651292,70.2514492232031,25.67108771219359,15.48108528016668,70.62703053043504,6.78289732717368,,lentil
41.035385970389925,84.82400061552502,,26.256533068374967,68.30214853336989,6.797693867987221,94.33963190119746,blackgram
103.70140288660131,14.980441676512172,51.94958767393412,30.351724858489177,,6.1113726095178444,22.445018596608296,muskmelon
91.50359344917356,53.703586899071354,61.24341467475144,18.917047415830904,68.05844253127997,6.933024142281717,85.63660321500556,maize
17.764650031347863,72.71082585946156,20.695789897224987,34.24280383679061,85.29448438283515,5.89476814560824,187.4757488769135,pigeonpeas
80.58731374240283,56.54346849041373,57.130960471491164,,81.53612899060634,6.100840407945081,211.96725558648944,rice
23.215552326388927,53.84779187801891,90.0700112689122,29.3528192851119,63.493004393169244,4.941679672396755,37.79394736878919,mothbeans
99.50768089552668,18.659977735019762,50.993271723614264,35.737611486963424,90.1959794559164,6.915130449231066,25.74738377974235,muskmelon
111.46599587720652,15.407225609599173,48.77311265547957,34.79640841619055,90.3855904174608,6.218955022461184,27.921575286647993,muskmelon
21.54514900234287,,207.85620508577435,8.558448794969845,80.57521407681101,6.450770301030365,70.71116101872158,grapes
16.144526971698898,18.94996310172563,204.33413220164184,18.81876978128309,92.05576568949803,7.162434179542746,102.18179927354973,pomegranate
104.52804571225772,11.774295463810109,49.95177794731634,26.023129250830493,93.7253610896997,6.560537233266505,46.067588487501325,watermelon
